RIGHT;2;2;1335;4;11530;3678;58;225;4;false;false;false;false;126;-1;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9453781512605042;1.0;0.908695652173913;LEFT;0.9985507246376811;0.9144927536231884;
RIGHT;2;2;1336;4;11530;3679;59;225;4;false;false;false;false;126;-1;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.9453781512605042;1.0;0.908695652173913;LEFT;0.9992753623188406;0.913768115942029;
RIGHT;2;2;1337;4;11540;3680;60;224;4;false;false;false;false;126;-1;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9411764705882353;1.0;0.908695652173913;LEFT;0.9971014492753624;0.9130434782608696;
RIGHT;2;2;1338;4;11540;3681;61;224;4;false;false;false;false;126;-1;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9411764705882353;1.0;0.908695652173913;LEFT;0.9978260869565218;0.9123188405797101;
RIGHT;2;2;1339;4;11540;3682;62;224;4;false;false;false;false;126;-1;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9411764705882353;1.0;0.908695652173913;LEFT;0.9985507246376811;0.9115942028985508;
RIGHT;2;2;1340;4;11540;3683;63;224;4;false;false;false;false;126;-1;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.9411764705882353;1.0;0.908695652173913;LEFT;0.9992753623188406;0.9123188405797101;
RIGHT;2;2;1341;4;11550;3684;64;223;4;false;false;false;false;126;154;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9369747899159664;1.0;0.908695652173913;LEFT;0.9971014492753624;0.9130434782608696;
RIGHT;2;2;1342;4;11550;3685;65;223;4;false;false;false;false;126;152;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9369747899159664;1.0;0.908695652173913;LEFT;0.9978260869565218;0.913768115942029;
RIGHT;2;2;1343;4;11550;3686;66;223;4;false;false;false;false;126;150;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9369747899159664;1.0;0.908695652173913;LEFT;0.9985507246376811;0.9144927536231884;
RIGHT;2;2;1344;4;11550;3687;67;223;4;false;false;false;false;126;148;142;-1;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.9369747899159664;1.0;0.908695652173913;LEFT;0.9992753623188406;0.9152173913043479;
RIGHT;2;2;1345;4;11560;3688;68;222;4;false;false;false;false;126;146;142;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9327731092436975;1.0;0.908695652173913;RIGHT;0.9971014492753624;0.9159420289855073;
RIGHT;2;2;1346;4;11560;3689;69;222;4;false;false;false;false;124;144;140;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9327731092436975;1.0;0.9101449275362319;RIGHT;0.9978260869565218;0.9166666666666666;
RIGHT;2;2;1347;4;11560;3690;70;222;4;false;false;false;false;122;142;138;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9327731092436975;1.0;0.9115942028985508;RIGHT;0.9985507246376811;0.9173913043478261;
RIGHT;2;2;1348;4;11560;3691;71;222;4;false;false;false;false;120;140;136;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.9327731092436975;1.0;0.9130434782608696;RIGHT;0.9992753623188406;0.9181159420289855;
RIGHT;2;2;1349;4;11570;3692;72;221;4;false;false;false;false;118;138;134;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9285714285714286;1.0;0.9144927536231884;RIGHT;0.9971014492753624;0.9188405797101449;
RIGHT;2;2;1350;4;11570;3693;73;221;4;false;false;false;false;116;136;132;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9285714285714286;1.0;0.9159420289855073;RIGHT;0.9978260869565218;0.9195652173913044;
RIGHT;2;2;1351;4;11570;3694;74;221;4;false;false;false;false;114;134;130;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9285714285714286;1.0;0.9173913043478261;RIGHT;0.9985507246376811;0.9202898550724637;
RIGHT;2;2;1352;4;11570;3695;75;221;4;false;false;false;false;112;132;128;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.9285714285714286;1.0;0.9188405797101449;RIGHT;0.9992753623188406;0.9210144927536232;
RIGHT;2;2;1353;4;11580;3696;76;220;4;false;false;false;false;110;130;126;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9243697478991597;1.0;0.9202898550724637;RIGHT;0.9971014492753624;0.9217391304347826;
RIGHT;2;2;1354;4;11580;3697;77;220;4;false;false;false;false;108;128;124;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9243697478991597;1.0;0.9217391304347826;RIGHT;0.9978260869565218;0.922463768115942;
UP;2;2;1355;4;11580;3698;78;220;4;false;false;false;false;106;126;122;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9243697478991597;1.0;0.9231884057971015;RIGHT;0.9985507246376811;0.9231884057971015;
UP;2;2;1356;4;11580;3699;79;220;4;false;false;false;false;104;124;120;-1;RIGHT;RIGHT;RIGHT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.9243697478991597;1.0;0.9246376811594202;RIGHT;0.9992753623188406;0.9239130434782609;
UP;2;2;1357;4;11590;3700;80;219;4;false;false;false;false;102;122;118;138;UP;UP;UP;UP;1380;238;4;0.33;-1.0;-1.0;0.33;0.9201680672268907;1.0;0.9260869565217391;UP;0.9971014492753624;0.9246376811594202;
UP;2;2;1297;4;11590;3701;81;219;4;false;false;false;false;100;120;116;138;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.9201680672268907;1.0;0.927536231884058;UP;0.9978260869565218;0.9253623188405797;
UP;2;2;1291;4;11590;3702;82;219;4;false;false;false;false;98;118;114;138;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.9201680672268907;1.0;0.9289855072463769;UP;0.9985507246376811;0.9260869565217391;
UP;2;2;1285;4;11590;3703;83;219;4;false;false;false;false;96;116;112;138;UP;UP;UP;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.9201680672268907;1.0;0.9304347826086956;UP;0.9992753623188406;0.9268115942028985;
UP;2;2;1279;4;11600;3704;84;218;4;false;false;false;false;94;114;110;138;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.9159663865546218;1.0;0.9318840579710145;UP;0.9971014492753624;0.927536231884058;
UP;2;2;1273;4;11600;3705;85;218;4;false;false;false;false;92;112;108;138;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.9159663865546218;1.0;0.9333333333333333;UP;0.9978260869565218;0.9282608695652174;
UP;2;2;1267;4;11600;3706;86;218;4;false;false;false;false;90;110;106;138;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.9159663865546218;1.0;0.9347826086956522;UP;0.9985507246376811;0.9289855072463769;
UP;2;2;1261;4;11600;3707;87;218;4;false;false;false;false;88;108;104;136;UP;UP;UP;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.9159663865546218;1.0;0.936231884057971;UP;0.9992753623188406;0.9297101449275362;
LEFT;2;2;1255;4;11610;3708;88;217;4;false;false;false;false;86;106;102;134;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.9117647058823529;1.0;0.9376811594202898;UP;0.9971014492753624;0.9304347826086956;
LEFT;2;2;1249;4;11610;3709;89;217;4;false;false;false;false;84;104;100;132;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.9117647058823529;1.0;0.9391304347826087;UP;0.9978260869565218;0.9311594202898551;
LEFT;2;2;1243;4;11610;3710;90;217;4;false;false;false;false;82;102;98;130;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.9117647058823529;1.0;0.9405797101449276;UP;0.9985507246376811;0.9318840579710145;
LEFT;2;2;1237;4;11610;3711;91;217;4;false;false;false;false;80;100;96;128;UP;UP;UP;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.9117647058823529;1.0;0.9420289855072463;UP;0.9992753623188406;0.932608695652174;
LEFT;2;2;1212;4;11620;3712;92;216;4;false;false;false;false;78;98;94;126;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;-1.0;0.33;0.33;0.907563025210084;1.0;0.9434782608695652;LEFT;0.9971014492753624;0.9333333333333333;
LEFT;2;2;1211;4;11620;3713;93;216;4;false;false;false;false;76;96;92;124;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.907563025210084;1.0;0.9449275362318841;LEFT;0.9978260869565218;0.9340579710144927;
LEFT;2;2;1210;4;11620;3714;94;216;4;false;false;false;false;74;94;90;122;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.907563025210084;1.0;0.946376811594203;LEFT;0.9985507246376811;0.9347826086956522;
LEFT;2;2;1209;4;11620;3715;95;216;4;false;false;false;false;72;92;88;120;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.66;0.907563025210084;1.0;0.9478260869565217;LEFT;0.9992753623188406;0.9355072463768116;
LEFT;2;2;1208;4;11630;3716;96;215;4;false;false;false;false;70;90;86;118;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9033613445378151;1.0;0.9492753623188406;LEFT;0.9971014492753624;0.936231884057971;
LEFT;2;2;1207;4;11630;3717;97;215;4;false;false;false;false;68;88;84;116;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9033613445378151;1.0;0.9507246376811594;LEFT;0.9978260869565218;0.9369565217391305;
LEFT;2;2;1206;4;11630;3718;98;215;4;false;false;false;false;66;86;82;114;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.9033613445378151;1.0;0.9521739130434783;LEFT;0.9985507246376811;0.9376811594202898;
UP;2;2;1205;4;11630;3719;99;215;4;false;false;false;false;64;84;80;112;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.66;0.9033613445378151;1.0;0.9536231884057971;LEFT;0.9992753623188406;0.9384057971014492;
UP;2;2;1204;4;11640;3720;100;214;4;false;false;false;false;62;82;78;110;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8991596638655462;1.0;0.9550724637681159;LEFT;0.9971014492753624;0.9391304347826087;
UP;2;2;1203;4;11640;3721;101;214;4;false;false;false;false;60;80;76;108;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8991596638655462;1.0;0.9565217391304348;LEFT;0.9978260869565218;0.9398550724637681;
UP;2;2;1202;4;11640;3722;102;214;4;false;false;false;false;58;78;74;106;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8991596638655462;1.0;0.9579710144927536;LEFT;0.9985507246376811;0.9405797101449276;
UP;2;2;1201;4;11640;3723;103;214;4;false;false;false;false;56;76;72;104;LEFT;LEFT;LEFT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.66;0.8991596638655462;1.0;0.9594202898550724;LEFT;0.9992753623188406;0.941304347826087;
UP;2;2;1200;4;11650;3724;104;213;4;false;false;false;false;54;74;70;102;UP;UP;UP;UP;1380;238;4;0.33;0.33;-1.0;-1.0;0.8949579831932774;1.0;0.9608695652173913;UP;0.9971014492753624;0.9420289855072463;
UP;2;2;1163;4;11650;3725;105;213;4;false;false;false;false;52;72;68;100;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8949579831932774;1.0;0.9623188405797102;UP;0.9978260869565218;0.9427536231884058;
UP;2;2;1157;4;11650;3726;106;213;4;false;false;false;false;50;70;66;98;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8949579831932774;1.0;0.9637681159420289;UP;0.9985507246376811;0.9434782608695652;
UP;2;2;1151;4;11650;3727;107;213;4;false;false;false;false;48;68;64;96;UP;UP;UP;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.8949579831932774;1.0;0.9652173913043478;UP;0.9992753623188406;0.9442028985507246;
UP;2;2;1145;4;11660;3728;108;212;4;false;false;false;false;46;66;62;94;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8907563025210085;1.0;0.9666666666666667;UP;0.9971014492753624;0.9449275362318841;
UP;2;2;1139;4;11660;3729;109;212;4;false;false;false;false;44;64;60;92;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8907563025210085;1.0;0.9681159420289855;UP;0.9978260869565218;0.9456521739130435;
UP;2;2;1133;4;11660;3730;110;212;4;false;false;false;false;42;62;58;90;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8907563025210085;1.0;0.9695652173913043;UP;0.9985507246376811;0.946376811594203;
UP;2;2;1127;4;11660;3731;111;212;4;false;false;false;false;40;60;56;88;UP;UP;UP;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.8907563025210085;1.0;0.9710144927536232;UP;0.9992753623188406;0.9471014492753623;
RIGHT;2;2;1121;4;11670;3732;112;211;4;false;false;false;false;38;58;54;86;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8865546218487395;1.0;0.972463768115942;UP;0.9971014492753624;0.9478260869565217;
RIGHT;2;2;1115;4;11670;3733;113;211;4;false;false;false;false;36;56;52;84;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8865546218487395;1.0;0.9739130434782609;UP;0.9978260869565218;0.9485507246376812;
RIGHT;2;2;1109;4;11670;3734;114;211;4;false;false;false;false;34;54;50;82;UP;UP;UP;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8865546218487395;1.0;0.9753623188405797;UP;0.9985507246376811;0.9492753623188406;
RIGHT;2;2;1103;4;11670;3735;115;211;4;false;false;false;false;32;52;48;80;UP;UP;UP;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.8865546218487395;1.0;0.9768115942028985;UP;0.9992753623188406;0.95;
RIGHT;2;2;1066;4;11680;3736;116;210;4;false;false;false;false;30;50;46;78;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;0.33;0.33;0.8823529411764706;1.0;0.9782608695652174;LEFT;0.9971014492753624;0.9507246376811594;
RIGHT;2;2;1067;4;11680;3737;117;210;4;false;false;false;false;30;48;46;76;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8823529411764706;1.0;0.9782608695652174;LEFT;0.9978260869565218;0.9514492753623188;
RIGHT;2;2;1068;4;11680;3738;118;210;4;false;false;false;false;30;46;46;74;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8823529411764706;1.0;0.9782608695652174;LEFT;0.9985507246376811;0.9521739130434783;
RIGHT;2;2;1069;4;11680;3739;119;210;4;false;false;false;false;30;44;46;72;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.8823529411764706;1.0;0.9782608695652174;LEFT;0.9992753623188406;0.9528985507246377;
RIGHT;2;2;1070;4;11690;3740;120;209;4;false;false;false;false;30;42;46;70;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8781512605042017;1.0;0.9782608695652174;LEFT;0.9971014492753624;0.9536231884057971;
RIGHT;2;2;1071;4;11690;3741;121;209;4;false;false;false;false;30;40;46;68;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8781512605042017;1.0;0.9782608695652174;LEFT;0.9978260869565218;0.9543478260869566;
RIGHT;2;2;1072;4;11690;3742;122;209;4;false;false;false;false;30;38;46;66;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8781512605042017;1.0;0.9782608695652174;LEFT;0.9985507246376811;0.9550724637681159;
RIGHT;2;2;1073;4;11690;3743;123;209;4;false;false;false;false;30;36;46;64;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.8781512605042017;1.0;0.9782608695652174;LEFT;0.9992753623188406;0.9557971014492753;
UP;2;2;1074;4;11700;3744;124;208;4;false;false;false;false;30;34;46;62;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8739495798319328;1.0;0.9782608695652174;LEFT;0.9971014492753624;0.9565217391304348;
UP;2;2;1075;4;11700;3745;125;208;4;false;false;false;false;30;32;46;60;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8739495798319328;1.0;0.9782608695652174;LEFT;0.9978260869565218;0.9572463768115942;
UP;2;2;1076;4;11700;3746;126;208;4;false;false;false;false;30;30;46;58;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8739495798319328;1.0;0.9782608695652174;LEFT;0.9985507246376811;0.9579710144927536;
UP;2;2;1077;4;11700;3747;127;208;4;false;false;false;false;30;28;46;56;LEFT;RIGHT;LEFT;RIGHT;1380;238;4;-1.0;0.66;-1.0;0.33;0.8739495798319328;1.0;0.9797101449275363;RIGHT;0.9992753623188406;0.9586956521739131;
UP;2;2;1078;4;11710;3748;128;207;4;false;false;false;false;30;26;46;54;LEFT;RIGHT;LEFT;UP;1380;238;4;0.33;0.33;-1.0;0.33;0.8697478991596639;1.0;0.981159420289855;RIGHT;0.9971014492753624;0.9594202898550724;
UP;2;2;1018;4;11710;3749;129;207;4;false;false;false;false;30;26;46;52;DOWN;DOWN;DOWN;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8697478991596639;1.0;0.981159420289855;DOWN;0.9978260869565218;0.9586956521739131;
UP;2;2;1012;4;11710;3750;130;207;4;false;false;false;false;30;26;46;50;DOWN;DOWN;DOWN;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8697478991596639;1.0;0.981159420289855;DOWN;0.9985507246376811;0.9579710144927536;
UP;2;2;1006;4;11710;3751;131;207;4;false;false;false;false;30;26;46;48;DOWN;DOWN;DOWN;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.8697478991596639;1.0;0.981159420289855;DOWN;0.9992753623188406;0.9572463768115942;
UP;2;2;1000;4;11720;3752;132;206;4;false;false;false;false;30;26;46;46;DOWN;DOWN;DOWN;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.865546218487395;1.0;0.981159420289855;DOWN;0.9971014492753624;0.9565217391304348;
UP;2;2;994;4;11720;3753;133;206;4;false;false;false;false;30;26;46;44;DOWN;DOWN;DOWN;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.865546218487395;1.0;0.981159420289855;DOWN;0.9978260869565218;0.9557971014492753;
UP;2;2;988;4;11720;3754;134;206;4;false;false;false;false;30;26;46;42;DOWN;DOWN;DOWN;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.865546218487395;1.0;0.981159420289855;DOWN;0.9985507246376811;0.9550724637681159;
UP;2;2;982;4;11720;3755;135;206;4;false;false;false;false;30;26;46;40;DOWN;DOWN;DOWN;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.865546218487395;1.0;0.981159420289855;DOWN;0.9992753623188406;0.9543478260869566;
UP;2;2;976;4;11730;3756;136;205;4;false;false;false;false;30;26;46;38;DOWN;DOWN;DOWN;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8613445378151261;1.0;0.981159420289855;DOWN;0.9971014492753624;0.9536231884057971;
LEFT;2;2;970;4;11730;3757;137;205;4;false;false;false;false;30;26;46;36;DOWN;DOWN;DOWN;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8613445378151261;1.0;0.981159420289855;DOWN;0.9978260869565218;0.9528985507246377;
LEFT;2;2;964;4;11730;3758;138;205;4;false;false;false;false;30;26;46;34;DOWN;DOWN;DOWN;UP;1380;238;4;0.33;-1.0;0.33;-1.0;0.8613445378151261;1.0;0.981159420289855;DOWN;0.9985507246376811;0.9521739130434783;
LEFT;2;2;958;4;11730;3759;139;205;4;false;false;false;false;30;26;46;32;DOWN;DOWN;DOWN;UP;1380;238;4;0.66;-1.0;0.33;-1.0;0.8613445378151261;1.0;0.981159420289855;DOWN;0.9992753623188406;0.9514492753623188;
LEFT;2;2;933;4;11740;3760;140;204;4;false;false;false;false;30;26;46;30;DOWN;DOWN;DOWN;LEFT;1380;238;4;-1.0;-1.0;0.33;0.33;0.8571428571428571;1.0;0.981159420289855;DOWN;0.9971014492753624;0.9507246376811594;
LEFT;2;2;932;4;11740;3761;141;204;4;false;false;false;false;30;26;46;28;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8571428571428571;1.0;0.981159420289855;RIGHT;0.9978260869565218;0.95;
LEFT;2;2;931;4;11740;3762;142;204;4;false;false;false;false;30;26;46;26;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8571428571428571;1.0;0.981159420289855;RIGHT;0.9985507246376811;0.9492753623188406;
LEFT;2;2;930;4;11740;3763;143;204;4;false;false;false;false;30;26;46;24;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.66;0.8571428571428571;1.0;0.9826086956521739;LEFT;0.9992753623188406;0.9485507246376812;
LEFT;2;2;929;4;11750;3764;144;203;4;false;false;false;false;30;26;46;22;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8529411764705882;1.0;0.9840579710144928;LEFT;0.9971014492753624;0.9478260869565217;
LEFT;2;2;928;4;11750;3765;145;203;4;false;false;false;false;30;26;46;20;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8529411764705882;1.0;0.9855072463768116;LEFT;0.9978260869565218;0.9471014492753623;
UP;2;2;927;4;11750;3766;146;203;4;false;false;false;false;30;26;46;18;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8529411764705882;1.0;0.9869565217391304;LEFT;0.9985507246376811;0.946376811594203;
UP;2;2;926;4;11750;3767;147;203;4;false;false;false;false;30;26;46;16;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.66;0.8529411764705882;1.0;0.9884057971014493;LEFT;0.9992753623188406;0.9456521739130435;
UP;2;2;925;4;11760;3768;148;202;4;false;false;false;false;30;26;46;14;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8487394957983193;1.0;0.9898550724637681;LEFT;0.9971014492753624;0.9449275362318841;
UP;2;2;924;4;11760;3769;149;202;4;false;false;false;false;30;26;46;12;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8487394957983193;1.0;0.991304347826087;LEFT;0.9978260869565218;0.9442028985507246;
UP;2;2;923;4;11760;3770;150;202;4;false;false;false;false;30;26;46;10;RIGHT;RIGHT;RIGHT;LEFT;1380;238;4;-1.0;0.33;-1.0;0.33;0.8487394957983193;1.0;0.9927536231884058;LEFT;0.9985507246376811;0.9434782608695652;
