Epoch;Iteration;Learning Rate;Training-loss;Test-loss;Validation-loss;Training-accuracy;Test-accuracy;Validation-Accuracy
0;-1;0.001;0.12471188724812812;0.0;0.12484729996241314;0.35587382316589355;0.0;0.3479452133178711
1;-1;0.0010027472527472528;0.11615339650960421;0.0;0.11670039175489384;0.3856930434703827;0.0;0.372054785490036
2;-1;0.0010054945054945054;0.11413480683357888;0.0;0.11496442426154058;0.3885106146335602;0.0;0.37315067648887634
3;-1;0.0010082417582417582;0.11352770428398605;0.0;0.11449575275031648;0.38913673162460327;0.0;0.3726027309894562
4;-1;0.001010989010989011;0.11321059776061208;0.0;0.11425080742672608;0.3896063268184662;0.0;0.3726027309894562
5;-1;0.0010137362637362636;0.1129659559515308;0.0;0.11404739726066855;0.39038896560668945;0.0;0.37315067648887634
6;-1;0.0010164835164835164;0.11274630838620751;0.0;0.11385362453645888;0.3906237781047821;0.0;0.3736986219882965
7;-1;0.0010192307692307692;0.11254008577608404;0.0;0.11366522611338996;0.391093373298645;0.0;0.3736986219882965
8;-1;0.0010219780219780218;0.11234407969945727;0.0;0.11348258923845862;0.3934413492679596;0.0;0.37643834948539734
9;-1;0.0010247252747252746;0.11215715620318965;0.0;0.11330640549700709;0.39367613196372986;0.0;0.37643834948539734
10;-1;0.0010274725274725274;0.1119787182229158;0.0;0.11313702591754116;0.3941457271575928;0.0;0.3769862949848175
11;-1;0.00103021978021978;0.11180831487003118;0.0;0.11297450266702391;0.3951631784439087;0.0;0.37643834948539734
12;-1;0.001032967032967033;0.11164554162746992;0.0;0.112818705323292;0.3979024887084961;0.0;0.38136985898017883
13;-1;0.0010357142857142859;0.11149001602990005;0.0;0.11266940659893282;0.401111364364624;0.0;0.3863013684749603
14;-1;0.0010384615384615387;0.11134137263950915;0.0;0.11252633405091991;0.40306800603866577;0.0;0.3879452049732208
15;-1;0.0010412087912087913;0.1111992625043834;0.0;0.11238919903137909;0.40533772110939026;0.0;0.3928767144680023
16;-1;0.001043956043956044;0.11106335331578109;0.0;0.11225771225812253;0.4061203598976135;0.0;0.39397260546684265
17;-1;0.0010467032967032969;0.11093332941789999;0.0;0.11213159189891526;0.406746506690979;0.0;0.3945205509662628
18;-1;0.0010494505494505495;0.11080889156775388;0.0;0.11201056755558698;0.40752914547920227;0.0;0.3978082239627838
19;-1;0.0010521978021978023;0.11068975650057754;0.0;0.11189438202449851;0.409485787153244;0.0;0.398356169462204
20;-1;0.001054945054945055;0.11057565636824115;0.0;0.11178279185852652;0.40987712144851685;0.0;0.3994520604610443
