0;0.11248890140300892;0.41589043
1;0.11095611149232772;0.43068492
2;0.11030241744353057;0.4389041
3;0.1098919188677646;0.4350685
4;0.10960607624833654;0.44328767
5;0.10934675296688404;0.44657534
6;0.10909783266589994;0.44821918
7;0.10892108378400961;0.4520548
8;0.10881436963663509;0.44821918
9;0.10871305949090768;0.44767123
10;0.10857680867584112;0.44547945
11;0.10847240347646944;0.44767123
12;0.10842630519493693;0.44657534
13;0.10838193849968646;0.44383562
14;0.10828790449826209;0.44328767
15;0.10821241012316848;0.4460274
16;0.10819307072661265;0.44328767
17;0.10817540295242671;0.44328767
18;0.1081016347277215;0.44273973
19;0.10804076881742963;0.44767123
20;0.10803611827951001;0.44438356
21;0.10803369887944647;0.4449315
22;0.10797152914693693;0.4471233
23;0.107919308881451;0.44328767
24;0.1079238285959814;0.4449315
25;0.10793113535706693;0.44931507
26;0.10787627686565365;0.44657534
27;0.10782960661581914;0.4449315
28;0.10784023765619698;0.4460274
29;0.10785410512157427;0.4460274
30;0.1078040897305181;0.44547945
31;0.10776114003870803;0.44657534
32;0.10777598835348542;0.4460274
33;0.10779442147932984;0.4471233
34;0.10774770823813885;0.4460274
35;0.10770732049360889;0.44767123
36;0.10772514569823663;0.4460274
37;0.10774682513690938;0.44767123
38;0.10770241143473147;0.44876713
39;0.10766382504503334;0.44821918
40;0.10768378966601137;0.44931507
41;0.10770781865405117;0.45041096
42;0.10766503627866754;0.45041096
43;0.10762774077373301;0.44931507
44;0.1076492675508981;0.45150685
45;0.1076750244024845;0.4509589
46;0.10763342006300312;0.4520548
47;0.10759706690847348;0.45369864
48;0.10761975093603511;0.45260274
49;0.10764679715198497;0.4509589
50;0.10760605849107234;0.45479453
51;0.10757040596705245;0.45534247
52;0.10759395848715061;0.45369864
53;0.10762197960339018;0.45150685
54;0.10758188809356024;0.4520548
55;0.10754676599607683;0.45534247
56;0.10757097769578432;0.4520548
57;0.1075997444942764;0.4509589
58;0.10756014495639571;0.45150685
59;0.10752543164632042;0.45424658
60;0.10755014835174345;0.44986302
61;0.107579491076761;0.4509589
62;0.10754027170765049;0.45041096
63;0.10750587900248586;0.45534247
64;0.1075309853842503;0.45041096
65;0.10756077639011338;0.45041096
66;0.10752185552231001;0.45041096
67;0.10748771863119759;0.45479453
68;0.10751312714607975;0.4520548
69;0.10754326907144456;0.4509589
70;0.10750458628940844;0.4520548
71;0.10747065702379463;0.45424658
72;0.10749630031294986;0.4520548
73;0.10752671791445517;0.45260274
74;0.1074882280168834;0.4531507
75;0.10745447014970347;0.45424658
76;0.10748029574192737;0.45479453
77;0.10751093017626115;0.45260274
78;0.10747259901635481;0.45479453
79;0.10743898506506985;0.45589042
80;0.1074649516337913;0.45479453
81;0.10749575639631716;0.45260274
82;0.10745755797451088;0.45479453
83;0.10742406693833102;0.45643836
84;0.10745014161806145;0.45534247
85;0.10748107961566315;0.45260274
